"wordID","word","frequency","language"
845,"tendrá",15,"SPA"
846,"tengo",15,"SPA"
847,"unidades",15,"SPA"
848,"valor",15,"SPA"
849,"vuelta",15,"SPA"
850,"23",14,"SPA"
851,"advirtió",14,"SPA"
852,"alcalde",14,"SPA"
853,"análisis",14,"SPA"
854,"brasil",14,"SPA"
855,"camas",14,"SPA"
856,"campeonato",14,"SPA"
857,"cargo",14,"SPA"
858,"clases",14,"SPA"
859,"compromiso",14,"SPA"
860,"contingencia",14,"SPA"
861,"contó",14,"SPA"
862,"cultura",14,"SPA"
863,"deberán",14,"SPA"
864,"declaraciones",14,"SPA"
865,"dios",14,"SPA"
866,"distanciamiento",14,"SPA"
867,"empleo",14,"SPA"
868,"especialmente",14,"SPA"
869,"esperan",14,"SPA"
870,"estén",14,"SPA"
871,"fuerzas",14,"SPA"
872,"gobiernos",14,"SPA"
873,"gol",14,"SPA"
874,"habitantes",14,"SPA"
875,"hechos",14,"SPA"
876,"importantes",14,"SPA"
877,"instalaciones",14,"SPA"
878,"liga",14,"SPA"
879,"máximo",14,"SPA"
880,"mí",14,"SPA"
881,"mitad",14,"SPA"
882,"modelo",14,"SPA"
883,"movilidad",14,"SPA"
884,"muestra",14,"SPA"
885,"municipios",14,"SPA"
886,"negocio",14,"SPA"
887,"ningún",14,"SPA"
888,"normalidad",14,"SPA"
889,"oportunidad",14,"SPA"
890,"pablo",14,"SPA"
891,"paciente",14,"SPA"
892,"pasó",14,"SPA"
893,"pedro",14,"SPA"
894,"pidió",14,"SPA"
895,"podido",14,"SPA"
896,"podrá",14,"SPA"
897,"policial",14,"SPA"
898,"profesionales",14,"SPA"
899,"propagación",14,"SPA"
900,"puedes",14,"SPA"
901,"queda",14,"SPA"
902,"radio",14,"SPA"
903,"recordó",14,"SPA"
904,"regional",14,"SPA"
905,"regiones",14,"SPA"
906,"reporte",14,"SPA"
907,"requiere",14,"SPA"
908,"restricciones",14,"SPA"
909,"secretario",14,"SPA"
910,"sectores",14,"SPA"
911,"titular",14,"SPA"
912,"tratar",14,"SPA"
913,"única",14,"SPA"
914,"80",13,"SPA"
915,"acto",13,"SPA"
916,"alarma",13,"SPA"
917,"aquel",13,"SPA"
918,"asegurar",13,"SPA"
919,"atrás",13,"SPA"
920,"canción",13,"SPA"
921,"chile",13,"SPA"
922,"circulación",13,"SPA"
923,"comida",13,"SPA"
924,"completo",13,"SPA"
925,"compra",13,"SPA"
926,"conocido",13,"SPA"
927,"continúa",13,"SPA"
928,"costo",13,"SPA"
929,"crecimiento",13,"SPA"
930,"cuándo",13,"SPA"
931,"curso",13,"SPA"
932,"debería",13,"SPA"
933,"derechos",13,"SPA"
934,"detalles",13,"SPA"
935,"distancia",13,"SPA"
936,"entrega",13,"SPA"
937,"escolar",13,"SPA"
938,"establecimientos",13,"SPA"
939,"existen",13,"SPA"
940,"explica",13,"SPA"
941,"favor",13,"SPA"
942,"física",13,"SPA"
943,"futuro",13,"SPA"
944,"hombres",13,"SPA"
945,"https",13,"SPA"
946,"intención",13,"SPA"
947,"llegado",13,"SPA"
948,"localidad",13,"SPA"
949,"logró",13,"SPA"
950,"maría",13,"SPA"
951,"máxima",13,"SPA"
952,"mexicano",13,"SPA"
953,"mismas",13,"SPA"
