"wordID","word","frequency","language"
906,"lag",9,"DEU"
907,"machte",9,"DEU"
908,"meiner",9,"DEU"
909,"meist",9,"DEU"
910,"neuer",9,"DEU"
911,"new",9,"DEU"
912,"niemand",9,"DEU"
913,"obwohl",9,"DEU"
914,"öffentlichkeit",9,"DEU"
915,"open",9,"DEU"
916,"pressekonferenz",9,"DEU"
917,"rede",9,"DEU"
918,"regel",9,"DEU"
919,"scheint",9,"DEU"
920,"schutz",9,"DEU"
921,"schwarzen",9,"DEU"
922,"schwere",9,"DEU"
923,"schweren",9,"DEU"
924,"service",9,"DEU"
925,"setzte",9,"DEU"
926,"sorge",9,"DEU"
927,"spielt",9,"DEU"
928,"startet",9,"DEU"
929,"steigenden",9,"DEU"
930,"termin",9,"DEU"
931,"ums",9,"DEU"
932,"verkehrsunfall",9,"DEU"
933,"vorbei",9,"DEU"
934,"vorgehen",9,"DEU"
935,"vorstand",9,"DEU"
936,"vorstellung",9,"DEU"
937,"walter",9,"DEU"
938,"weißen",9,"DEU"
939,"wer",9,"DEU"
940,"wichtigsten",9,"DEU"
941,"zeiten",9,"DEU"
